image_path,occlusion_score_var_a,occlusion_score_var_b
Fog/ACDC/test/GOPR0475_frame_000873_rgb_anon.png,0.03631442412734032,0.07631711661815643
Fog/ACDC/test/GOPR0476_frame_000850_rgb_anon.png,0.02721726894378662,0.04741985350847244
Fog/ACDC/test/GOPR0475_frame_000735_rgb_anon.png,0.0009985339129343629,0.06085186079144478
Fog/ACDC/test/GOPR0475_frame_000260_rgb_anon.png,0.021809011697769165,0.09478180855512619
Fog/ACDC/test/GP020475_frame_000229_rgb_anon.png,0.0239532683044672,0.04067746549844742
Fog/ACDC/test/GOPR0475_frame_000128_rgb_anon.png,0.01864597387611866,0.03324349224567413
Fog/ACDC/test/GOPR0476_frame_000020_rgb_anon.png,0.02731373906135559,0.05056494101881981
Fog/ACDC/test/GOPR0475_frame_000690_rgb_anon.png,0.021791333332657814,0.04183842986822128
Fog/ACDC/test/GOPR0475_frame_000247_rgb_anon.png,0.018612131476402283,0.035840220749378204
Fog/ACDC/test/GOPR0475_frame_000723_rgb_anon.png,-0.004748654551804066,0.0671951100230217
Fog/ACDC/test/GP020475_frame_000011_rgb_anon.png,0.007915467023849487,0.018397677689790726
Fog/ACDC/test/GOPR0475_frame_000289_rgb_anon.png,0.014349624514579773,0.040463849902153015
Fog/ACDC/test/GOPR0475_frame_000360_rgb_anon.png,0.0196920745074749,0.03718283399939537
Fog/ACDC/test/GOPR0475_frame_000920_rgb_anon.png,0.012294776737689972,0.02452901378273964
Fog/ACDC/test/GOPR0476_frame_000187_rgb_anon.png,0.01744046062231064,0.02654116600751877
Fog/ACDC/test/GOPR0476_frame_000399_rgb_anon.png,0.020188238471746445,0.05043045058846474
Fog/ACDC/test/GOPR0476_frame_001015_rgb_anon.png,0.021419312804937363,0.032902296632528305
Fog/ACDC/test/GOPR0476_frame_000528_rgb_anon.png,0.02111794613301754,0.03470093011856079
Fog/ACDC/test/GOPR0476_frame_000080_rgb_anon.png,0.01654066890478134,0.04279591143131256
Fog/ACDC/test/GP020475_frame_000119_rgb_anon.png,0.030520308762788773,0.06380251049995422
Fog/ACDC/test/GOPR0475_frame_000161_rgb_anon.png,0.016328733414411545,0.03480159863829613
Fog/ACDC/test/GOPR0475_frame_000191_rgb_anon.png,0.008506571874022484,0.017491275444626808
Fog/ACDC/test/GP020475_frame_000160_rgb_anon.png,0.0164487361907959,0.02644532546401024
Fog/ACDC/test/GOPR0475_frame_000900_rgb_anon.png,0.013882359489798546,0.03156370669603348
Fog/ACDC/test/GOPR0476_frame_000926_rgb_anon.png,0.008488958701491356,0.03163265436887741
Fog/ACDC/test/GOPR0476_frame_000241_rgb_anon.png,0.05357104539871216,0.1024554893374443
Fog/ACDC/test/GOPR0476_frame_000948_rgb_anon.png,0.01622055098414421,0.025138331577181816
Fog/ACDC/test/GOPR0475_frame_000252_rgb_anon.png,0.05537327378988266,0.14839452505111694
Fog/ACDC/test/GOPR0476_frame_000297_rgb_anon.png,0.005166518501937389,0.08947905898094177
Fog/ACDC/test/GOPR0475_frame_000293_rgb_anon.png,0.018488261848688126,0.029067333787679672
Fog/ACDC/test/GOPR0476_frame_001060_rgb_anon.png,0.016022853553295135,0.02885742112994194
Fog/ACDC/test/GOPR0475_frame_000740_rgb_anon.png,0.025022046640515327,0.08735920488834381
Fog/ACDC/test/GOPR0476_frame_000368_rgb_anon.png,0.022914137691259384,0.05059146508574486
Fog/ACDC/test/GOPR0476_frame_000036_rgb_anon.png,0.021459974348545074,0.04303036257624626
Fog/ACDC/test/GOPR0475_frame_000168_rgb_anon.png,0.01226907130330801,0.02745496667921543
Fog/ACDC/test/GOPR0476_frame_000264_rgb_anon.png,0.02169233001768589,0.034966617822647095
Fog/ACDC/test/GOPR0476_frame_000788_rgb_anon.png,0.018752731382846832,0.03878623992204666
Fog/ACDC/test/GOPR0475_frame_000488_rgb_anon.png,-0.006133565213531256,0.0412089079618454
Fog/ACDC/test/GOPR0475_frame_000606_rgb_anon.png,0.016343172639608383,0.05941313877701759
Fog/ACDC/test/GOPR0476_frame_000874_rgb_anon.png,0.01644377037882805,0.031747739762067795
Fog/ACDC/test/GOPR0476_frame_000462_rgb_anon.png,0.016106009483337402,0.03774639219045639
Fog/ACDC/test/GOPR0476_frame_000357_rgb_anon.png,0.02298278547823429,0.08334106206893921
Fog/ACDC/test/GOPR0476_frame_000098_rgb_anon.png,0.011459603905677795,0.02826106548309326
Fog/ACDC/test/GOPR0476_frame_000859_rgb_anon.png,0.028339911252260208,0.05685686692595482
Fog/ACDC/test/GOPR0476_frame_000028_rgb_anon.png,0.0363626554608345,0.05217251554131508
Fog/ACDC/test/GOPR0475_frame_000501_rgb_anon.png,0.010235888883471489,0.04995160177350044
Fog/ACDC/test/GOPR0475_frame_000440_rgb_anon.png,0.019370974972844124,0.03904946148395538
Fog/ACDC/test/GOPR0476_frame_000133_rgb_anon.png,0.02911505661904812,0.06633831560611725
Fog/ACDC/test/GP020475_frame_000179_rgb_anon.png,0.014695304445922375,0.036584362387657166
Fog/ACDC/test/GP020475_frame_000194_rgb_anon.png,0.033248595893383026,0.09117772430181503
Fog/ACDC/test/GOPR0475_frame_000867_rgb_anon.png,0.030485820025205612,0.10672260820865631
Fog/ACDC/test/GOPR0476_frame_000904_rgb_anon.png,0.023622598499059677,0.03314128518104553
Fog/ACDC/test/GOPR0475_frame_000508_rgb_anon.png,0.045671604573726654,0.08790640532970428
Fog/ACDC/test/GOPR0476_frame_000127_rgb_anon.png,0.014779563993215561,0.024441521614789963
Fog/ACDC/test/GOPR0475_frame_000694_rgb_anon.png,0.03180398792028427,0.07748991250991821
Fog/ACDC/test/GOPR0476_frame_000094_rgb_anon.png,0.020749658346176147,0.03837939351797104
Fog/ACDC/test/GP020475_frame_000292_rgb_anon.png,0.025818340480327606,0.05003085732460022
Fog/ACDC/test/GOPR0475_frame_000619_rgb_anon.png,0.03399815410375595,0.058380573987960815
Fog/ACDC/test/GOPR0475_frame_000273_rgb_anon.png,0.02456146851181984,0.0534307137131691
Fog/ACDC/test/GP020475_frame_000135_rgb_anon.png,0.015007579699158669,0.03074640966951847
Fog/ACDC/test/GOPR0476_frame_000869_rgb_anon.png,0.014752645045518875,0.02546556107699871
Fog/ACDC/test/GOPR0475_frame_000041_rgb_anon.png,0.025592803955078125,0.08271139860153198
Fog/ACDC/test/GOPR0475_frame_000122_rgb_anon.png,0.01434156484901905,0.029636044055223465
Fog/ACDC/test/GOPR0475_frame_000799_rgb_anon.png,0.03865666314959526,0.07660231739282608
Fog/ACDC/test/GOPR0476_frame_000331_rgb_anon.png,0.016634583473205566,0.0362311452627182
Fog/ACDC/test/GOPR0476_frame_000251_rgb_anon.png,0.01813916116952896,0.036717042326927185
Fog/ACDC/test/GOPR0476_frame_000481_rgb_anon.png,0.012402577325701714,0.03693929314613342
Fog/ACDC/test/GOPR0476_frame_000518_rgb_anon.png,0.021311189979314804,0.04480747878551483
Fog/ACDC/test/GOPR0475_frame_000856_rgb_anon.png,0.02455488219857216,0.04554878547787666
Fog/ACDC/test/GOPR0476_frame_000781_rgb_anon.png,0.012333352118730545,0.025464754551649094
Fog/ACDC/test/GOPR0475_frame_000256_rgb_anon.png,0.06178673356771469,0.21833130717277527
Fog/ACDC/test/GOPR0476_frame_000931_rgb_anon.png,0.02008596435189247,0.06165888160467148
Fog/ACDC/test/GP020475_frame_000184_rgb_anon.png,0.017732467502355576,0.02985144406557083
Fog/ACDC/test/GOPR0475_frame_000718_rgb_anon.png,0.03515204042196274,0.08291041851043701
Fog/ACDC/test/GOPR0476_frame_000389_rgb_anon.png,0.02056954801082611,0.04002280905842781
Fog/ACDC/test/GP020475_frame_000015_rgb_anon.png,0.014352347701787949,0.026310740038752556
Fog/ACDC/test/GOPR0476_frame_000845_rgb_anon.png,0.020471785217523575,0.03686884045600891
Fog/ACDC/test/GOPR0475_frame_000804_rgb_anon.png,0.0414709635078907,0.1255798041820526
Fog/ACDC/test/GOPR0476_frame_000001_rgb_anon.png,0.01678488217294216,0.030459322035312653
Fog/ACDC/test/GOPR0475_frame_000550_rgb_anon.png,0.036713793873786926,0.08693818002939224
Fog/ACDC/test/GOPR0476_frame_000475_rgb_anon.png,0.02741265296936035,0.046226032078266144
Fog/ACDC/test/GOPR0475_frame_000886_rgb_anon.png,0.0326373353600502,0.06723329424858093
Fog/ACDC/test/GOPR0475_frame_000096_rgb_anon.png,0.03484304994344711,0.06151888519525528
Fog/ACDC/test/GOPR0476_frame_000944_rgb_anon.png,0.016275955364108086,0.0832180455327034
Fog/ACDC/test/GOPR0476_frame_000769_rgb_anon.png,0.011508245952427387,0.01943400874733925
Fog/ACDC/test/GOPR0476_frame_000429_rgb_anon.png,0.011654892936348915,0.03913456201553345
Fog/ACDC/test/GOPR0476_frame_001011_rgb_anon.png,0.026742687448859215,0.04191145300865173
Fog/ACDC/test/GOPR0476_frame_001007_rgb_anon.png,0.006869449280202389,0.022905895486474037
Fog/ACDC/test/GOPR0475_frame_000939_rgb_anon.png,0.03077526204288006,0.0922698825597763
Fog/ACDC/test/GOPR0475_frame_000269_rgb_anon.png,0.010363118723034859,0.024518080055713654
Fog/ACDC/test/GOPR0476_frame_000501_rgb_anon.png,0.036242302507162094,0.06168239563703537
Fog/ACDC/test/GP020475_frame_000249_rgb_anon.png,0.018451157957315445,0.04746709764003754
Fog/ACDC/test/GP020475_frame_000050_rgb_anon.png,0.03284801170229912,0.06552446633577347
Fog/ACDC/test/GP020475_frame_000209_rgb_anon.png,0.023412438109517097,0.04296230152249336
Fog/ACDC/test/GOPR0475_frame_000215_rgb_anon.png,0.012459814548492432,0.033311039209365845
Fog/ACDC/test/GP020475_frame_000037_rgb_anon.png,0.029537450522184372,0.07649373263120651
Fog/ACDC/test/GOPR0475_frame_000650_rgb_anon.png,0.02739744260907173,0.04024070128798485
Fog/ACDC/test/GOPR0475_frame_000731_rgb_anon.png,-0.003383846487849951,0.045624084770679474
Fog/ACDC/test/GP020475_frame_000204_rgb_anon.png,0.036531295627355576,0.06137701869010925
Fog/ACDC/test/GOPR0476_frame_000523_rgb_anon.png,0.012312592938542366,0.03943042829632759
Fog/ACDC/test/GOPR0476_frame_000172_rgb_anon.png,0.013777103275060654,0.0221126489341259
Fog/ACDC/train/GOPR0478_frame_000992_rgb_anon.png,0.1682930737733841,0.3326129913330078
Fog/ACDC/train/GP020478_frame_000016_rgb_anon.png,0.01209939643740654,0.023044154047966003
Fog/ACDC/train/GP010478_frame_001024_rgb_anon.png,0.01229521818459034,0.03470871224999428
Fog/ACDC/train/GP010475_frame_000270_rgb_anon.png,0.0182017982006073,0.044687479734420776
Fog/ACDC/train/GP010477_frame_000200_rgb_anon.png,0.004938082303851843,0.01933109760284424
Fog/ACDC/train/GP010475_frame_000191_rgb_anon.png,0.040038347244262695,0.11034448444843292
Fog/ACDC/train/GP010478_frame_000037_rgb_anon.png,0.05782749503850937,0.09472143650054932
Fog/ACDC/train/GP010477_frame_000204_rgb_anon.png,0.010199131444096565,0.026095882058143616
Fog/ACDC/train/GP020478_frame_000142_rgb_anon.png,0.007018015719950199,0.017857849597930908
Fog/ACDC/train/GP010478_frame_000195_rgb_anon.png,0.02972259745001793,0.0654803141951561
Fog/ACDC/train/GP010475_frame_000491_rgb_anon.png,0.025186438113451004,0.055670589208602905
Fog/ACDC/train/GOPR0478_frame_000676_rgb_anon.png,0.1185058206319809,0.2894815504550934
Fog/ACDC/train/GP010477_frame_000393_rgb_anon.png,0.006901072803884745,0.017773576080799103
Fog/ACDC/train/GP010477_frame_000661_rgb_anon.png,0.01917603425681591,0.08339840173721313
Fog/ACDC/train/GP020478_frame_000026_rgb_anon.png,0.007536548655480146,0.015332129783928394
Fog/ACDC/train/GP010477_frame_000265_rgb_anon.png,0.015641875565052032,0.041683927178382874
Fog/ACDC/train/GP010478_frame_000065_rgb_anon.png,0.046426184475421906,0.09818461537361145
Fog/ACDC/train/GP010476_frame_000181_rgb_anon.png,0.030621342360973358,0.06595209240913391
Fog/ACDC/train/GP020478_frame_000103_rgb_anon.png,0.008081579580903053,0.046174488961696625
Fog/ACDC/train/GP010476_frame_000142_rgb_anon.png,0.030638398602604866,0.09817685186862946
Fog/ACDC/train/GP010478_frame_000392_rgb_anon.png,0.024482354521751404,0.04260409623384476
Fog/ACDC/train/GOPR0478_frame_001017_rgb_anon.png,0.011330547742545605,0.056614600121974945
Fog/ACDC/train/GP010478_frame_000932_rgb_anon.png,0.008522102609276772,0.0527033656835556
Fog/ACDC/train/GP010478_frame_000444_rgb_anon.png,0.03798093646764755,0.05353913828730583
Fog/ACDC/train/GOPR0478_frame_000243_rgb_anon.png,0.0047706542536616325,0.08399255573749542
Fog/ACDC/train/GOPR0478_frame_000140_rgb_anon.png,0.011486406438052654,0.019765108823776245
Fog/ACDC/train/GP010475_frame_000125_rgb_anon.png,0.014954020269215107,0.04371905326843262
Fog/ACDC/train/GOPR0479_frame_000418_rgb_anon.png,0.012570585124194622,0.03145190328359604
Fog/ACDC/train/GP010478_frame_000965_rgb_anon.png,0.15314911305904388,0.3113380968570709
Fog/ACDC/train/GP010475_frame_001058_rgb_anon.png,0.01713736727833748,0.058698128908872604
Fog/ACDC/train/GP010475_frame_000597_rgb_anon.png,0.021672405302524567,0.06381120532751083
Fog/ACDC/train/GP010475_frame_000295_rgb_anon.png,0.043212320655584335,0.0923176109790802
Fog/ACDC/train/GP010477_frame_000361_rgb_anon.png,0.017711341381072998,0.06396014988422394
Fog/ACDC/train/GOPR0478_frame_000977_rgb_anon.png,0.16110558807849884,0.5044591426849365
Fog/ACDC/train/GP010476_frame_000031_rgb_anon.png,0.022351020947098732,0.044577933847904205
Fog/ACDC/train/GP010475_frame_000006_rgb_anon.png,0.012194782495498657,0.054574135690927505
Fog/ACDC/train/GOPR0479_frame_000119_rgb_anon.png,0.005446272902190685,0.043048955500125885
Fog/ACDC/train/GOPR0478_frame_000304_rgb_anon.png,0.028292188420891762,0.048184752464294434
Fog/ACDC/train/GP010477_frame_000137_rgb_anon.png,0.01752440072596073,0.027920681983232498
Fog/ACDC/train/GP010478_frame_000972_rgb_anon.png,0.04381789267063141,0.06460550427436829
Fog/ACDC/train/GP010477_frame_000257_rgb_anon.png,0.056343719363212585,0.14276298880577087
Fog/ACDC/train/GOPR0478_frame_000328_rgb_anon.png,0.022277086973190308,0.03878462314605713
Fog/ACDC/train/GP010475_frame_000265_rgb_anon.png,0.011556480079889297,0.024975553154945374
Fog/ACDC/train/GOPR0478_frame_000628_rgb_anon.png,0.02418264001607895,0.0530230775475502
Fog/ACDC/train/GOPR0477_frame_001018_rgb_anon.png,0.029493235051631927,0.05654074251651764
Fog/ACDC/train/GP010475_frame_000541_rgb_anon.png,0.022384073585271835,0.04936199635267258
Fog/ACDC/train/GP010478_frame_000317_rgb_anon.png,0.02843611314892769,0.06804166734218597
Fog/ACDC/train/GP010475_frame_000278_rgb_anon.png,0.016025757417082787,0.0314713716506958
Fog/ACDC/train/GP010475_frame_000145_rgb_anon.png,0.030901193618774414,0.07306614518165588
Fog/ACDC/train/GP010477_frame_000196_rgb_anon.png,0.025216715410351753,0.05239848047494888
Fog/ACDC/train/GP010475_frame_000831_rgb_anon.png,0.016125112771987915,0.031877756118774414
Fog/ACDC/train/GP010478_frame_001002_rgb_anon.png,0.01843080297112465,0.03675215691328049
Fog/ACDC/train/GP010476_frame_000120_rgb_anon.png,0.023812592029571533,0.042247384786605835
Fog/ACDC/train/GP020478_frame_000062_rgb_anon.png,0.013917570933699608,0.02718421258032322
Fog/ACDC/train/GP010477_frame_000577_rgb_anon.png,0.04008220136165619,0.06353455781936646
Fog/ACDC/train/GOPR0480_frame_000123_rgb_anon.png,0.019186535850167274,0.029181109741330147
Fog/ACDC/train/GOPR0479_frame_000406_rgb_anon.png,0.013747574761509895,0.0373898521065712
Fog/ACDC/train/GOPR0477_frame_000742_rgb_anon.png,0.02738797850906849,0.07381343841552734
Fog/ACDC/train/GP010478_frame_000326_rgb_anon.png,0.02889133244752884,0.051551129668951035
Fog/ACDC/train/GP010477_frame_000401_rgb_anon.png,0.015947576612234116,0.04196963086724281
Fog/ACDC/train/GP010478_frame_001029_rgb_anon.png,0.02411838248372078,0.0352243147790432
Fog/ACDC/train/GP010478_frame_000162_rgb_anon.png,0.011269643902778625,0.028758753091096878
Fog/ACDC/train/GOPR0477_frame_000625_rgb_anon.png,0.028899800032377243,0.05664762109518051
Fog/ACDC/train/GP010478_frame_000500_rgb_anon.png,0.15361304581165314,0.37912243604660034
Fog/ACDC/train/GP010475_frame_000592_rgb_anon.png,0.027239566668868065,0.04841410368680954
Fog/ACDC/train/GP010475_frame_000795_rgb_anon.png,0.028790567070245743,0.05399522930383682
Fog/ACDC/train/GP010478_frame_000798_rgb_anon.png,0.013418257236480713,0.03232960402965546
Fog/ACDC/train/GP010477_frame_000143_rgb_anon.png,0.011111468076705933,0.02512391284108162
Fog/ACDC/train/GOPR0478_frame_000668_rgb_anon.png,0.020539388060569763,0.035813458263874054
Fog/ACDC/train/GP010477_frame_000581_rgb_anon.png,0.01738213747739792,0.04471106827259064
Fog/ACDC/train/GOPR0478_frame_000564_rgb_anon.png,0.018231652677059174,0.03969540074467659
Fog/ACDC/train/GP010475_frame_000688_rgb_anon.png,0.005996696650981903,0.03647478297352791
Fog/ACDC/train/GP010475_frame_000694_rgb_anon.png,0.01294620055705309,0.023922519758343697
Fog/ACDC/train/GP010477_frame_000224_rgb_anon.png,0.018621038645505905,0.04334481060504913
Fog/ACDC/train/GP010476_frame_000051_rgb_anon.png,0.016415681689977646,0.039663657546043396
Fog/ACDC/train/GOPR0477_frame_000253_rgb_anon.png,0.01772831752896309,0.029024899005889893
Fog/ACDC/train/GP010478_frame_001012_rgb_anon.png,0.01709713786840439,0.04683113098144531
Fog/ACDC/train/GOPR0477_frame_000474_rgb_anon.png,0.01459464617073536,0.04648889601230621
Fog/ACDC/train/GP010475_frame_000320_rgb_anon.png,0.018202021718025208,0.05484834313392639
Fog/ACDC/train/GOPR0479_frame_000318_rgb_anon.png,-0.0004963481333106756,0.02190946787595749
Fog/ACDC/train/GP010475_frame_000801_rgb_anon.png,0.015712860971689224,0.158431276679039
Fog/ACDC/train/GOPR0479_frame_000195_rgb_anon.png,0.01147506944835186,0.03185458108782768
Fog/ACDC/train/GP010477_frame_000605_rgb_anon.png,0.024941015988588333,0.036162592470645905
Fog/ACDC/train/GOPR0478_frame_000153_rgb_anon.png,0.017984870821237564,0.026841750368475914
Fog/ACDC/train/GP010476_frame_000281_rgb_anon.png,0.03059842810034752,0.11139334738254547
Fog/ACDC/train/GP010475_frame_000346_rgb_anon.png,0.01743469014763832,0.03676643595099449
Fog/ACDC/train/GP010477_frame_000568_rgb_anon.png,0.02407734841108322,0.054040707647800446
Fog/ACDC/train/GOPR0480_frame_000210_rgb_anon.png,0.013185782358050346,0.04570622369647026
Fog/ACDC/train/GOPR0478_frame_000554_rgb_anon.png,0.03920690715312958,0.06536389887332916
Fog/ACDC/train/GP010476_frame_000063_rgb_anon.png,0.01780775934457779,0.038651399314403534
Fog/ACDC/train/GP010477_frame_000248_rgb_anon.png,0.017592426389455795,0.03403761237859726
Fog/ACDC/train/GP010477_frame_000274_rgb_anon.png,0.013669447973370552,0.02539747767150402
Fog/ACDC/train/GP020478_frame_000038_rgb_anon.png,0.013956774957478046,0.0570894218981266
Fog/ACDC/train/GP020478_frame_000086_rgb_anon.png,0.006597550585865974,0.02497865818440914
Fog/ACDC/train/GOPR0477_frame_001014_rgb_anon.png,0.07488009333610535,0.11725811660289764
Fog/ACDC/train/GP010478_frame_000584_rgb_anon.png,0.008733607828617096,0.05047474056482315
Fog/ACDC/train/GP010475_frame_000444_rgb_anon.png,0.039568185806274414,0.07777111232280731
Fog/ACDC/train/GP010475_frame_000141_rgb_anon.png,0.023853808641433716,0.0673377513885498
Fog/ACDC/train/GP010475_frame_000567_rgb_anon.png,0.030589494854211807,0.05569232627749443
Fog/ACDC/train/GP010478_frame_000266_rgb_anon.png,0.02937828190624714,0.11894980072975159
Fog/ACDC/train/GOPR0477_frame_000229_rgb_anon.png,0.02697627618908882,0.041636500507593155
Fog/ACDC/train/GOPR0477_frame_000870_rgb_anon.png,0.014063366688787937,0.02978592738509178
Fog/ACDC/train/GP010475_frame_000316_rgb_anon.png,0.01840474084019661,0.06877736747264862
Fog/ACDC/train/GP010478_frame_000710_rgb_anon.png,0.014763720333576202,0.032064154744148254
Fog/ACDC/train/GOPR0478_frame_000211_rgb_anon.png,0.02308860421180725,0.06608857214450836
Fog/ACDC/train/GP010477_frame_000164_rgb_anon.png,0.009340865537524223,0.026051416993141174
Fog/ACDC/train/GP010477_frame_000169_rgb_anon.png,0.024322379380464554,0.07765133678913116
Fog/ACDC/train/GP010475_frame_000043_rgb_anon.png,0.019890764728188515,0.06180722266435623
Fog/ACDC/train/GOPR0480_frame_000029_rgb_anon.png,0.015909774228930473,0.037876203656196594
Fog/ACDC/train/GOPR0478_frame_000937_rgb_anon.png,0.014057351276278496,0.024695217609405518
Fog/ACDC/train/GP010478_frame_000531_rgb_anon.png,0.0655030906200409,0.11691814661026001
Fog/ACDC/train/GOPR0477_frame_000489_rgb_anon.png,0.01027199998497963,0.027786076068878174
Fog/ACDC/train/GP020478_frame_000189_rgb_anon.png,0.030225075781345367,0.059100959450006485
Fog/ACDC/train/GP010475_frame_000505_rgb_anon.png,0.019010694697499275,0.07447763532400131
Fog/ACDC/train/GP010478_frame_000882_rgb_anon.png,0.03408704325556755,0.060767319053411484
Fog/ACDC/train/GOPR0478_frame_000539_rgb_anon.png,0.03515953570604324,0.06120047718286514
Fog/ACDC/train/GOPR0478_frame_000239_rgb_anon.png,0.013328207656741142,0.02778599224984646
Fog/ACDC/train/GOPR0477_frame_000599_rgb_anon.png,0.04044027253985405,0.06877060979604721
Fog/ACDC/train/GP010478_frame_000630_rgb_anon.png,0.008093536831438541,0.04680558294057846
Fog/ACDC/train/GP020478_frame_000184_rgb_anon.png,0.024730999022722244,0.05679613724350929
Fog/ACDC/train/GP010475_frame_000561_rgb_anon.png,0.02112528495490551,0.031721532344818115
Fog/ACDC/train/GP010476_frame_000084_rgb_anon.png,0.01964431442320347,0.034467313438653946
Fog/ACDC/train/GOPR0478_frame_000215_rgb_anon.png,0.014769339933991432,0.024716095998883247
Fog/ACDC/train/GP010475_frame_000308_rgb_anon.png,0.024871904402971268,0.05706889182329178
Fog/ACDC/train/GOPR0478_frame_000647_rgb_anon.png,0.03634926304221153,0.07637891918420792
Fog/ACDC/train/GP010478_frame_000808_rgb_anon.png,0.020163754001259804,0.04648348689079285
Fog/ACDC/train/GOPR0478_frame_000075_rgb_anon.png,-0.006122231483459473,0.08259539306163788
Fog/ACDC/train/GOPR0478_frame_000574_rgb_anon.png,0.0073848203755915165,0.04887528717517853
Fog/ACDC/train/GOPR0477_frame_000865_rgb_anon.png,0.01459508016705513,0.04461609199643135
Fog/ACDC/train/GP020478_frame_000138_rgb_anon.png,0.008261969313025475,0.01308274082839489
Fog/ACDC/train/GP010477_frame_000289_rgb_anon.png,0.018608959391713142,0.0487925261259079
Fog/ACDC/train/GP010478_frame_000167_rgb_anon.png,0.02703450620174408,0.06109113246202469
Fog/ACDC/train/GP010478_frame_000614_rgb_anon.png,0.022916577756404877,0.07578184455633163
Fog/ACDC/train/GP010475_frame_000070_rgb_anon.png,-0.002658753888681531,0.5401301383972168
Fog/ACDC/train/GOPR0477_frame_000957_rgb_anon.png,0.023539647459983826,0.06398838758468628
Fog/ACDC/train/GP010475_frame_000631_rgb_anon.png,0.03574572503566742,0.06417979300022125
Fog/ACDC/train/GOPR0477_frame_001006_rgb_anon.png,0.036989834159612656,0.06230279058218002
Fog/ACDC/train/GP010478_frame_000377_rgb_anon.png,0.015663992613554,0.0340699627995491
Fog/ACDC/train/GP010477_frame_000633_rgb_anon.png,0.012394910678267479,0.08387614041566849
Fog/ACDC/train/GP010475_frame_000762_rgb_anon.png,0.019214676693081856,0.055785808712244034
Fog/ACDC/train/GOPR0477_frame_000223_rgb_anon.png,0.03781978040933609,0.06331406533718109
Fog/ACDC/train/GP010476_frame_000199_rgb_anon.png,0.014594711363315582,0.030114054679870605
Fog/ACDC/train/GP010478_frame_000428_rgb_anon.png,0.015840794891119003,0.05356847122311592
Fog/ACDC/train/GP010476_frame_000610_rgb_anon.png,0.015541533008217812,0.11435851454734802
Fog/ACDC/train/GP010475_frame_000587_rgb_anon.png,0.01858394220471382,0.0381014421582222
Fog/ACDC/train/GP010477_frame_000563_rgb_anon.png,0.015738610178232193,0.027896642684936523
Fog/ACDC/train/GOPR0477_frame_000876_rgb_anon.png,0.01999005302786827,0.03676491230726242
Fog/ACDC/train/GP010478_frame_000858_rgb_anon.png,0.005599556490778923,0.0901031494140625
Fog/ACDC/train/GP010478_frame_000820_rgb_anon.png,0.013323484919965267,0.0220484659075737
Fog/ACDC/train/GP010475_frame_000514_rgb_anon.png,0.010232321918010712,0.02255352772772312
Fog/ACDC/train/GP010475_frame_000131_rgb_anon.png,0.0625033974647522,0.1456412374973297
Fog/ACDC/train/GOPR0477_frame_000374_rgb_anon.png,0.03646739572286606,0.07775063812732697
Fog/ACDC/train/GP010478_frame_000096_rgb_anon.png,0.027601538226008415,0.07568348944187164
Fog/ACDC/train/GP010475_frame_001048_rgb_anon.png,0.01819082349538803,0.029807819053530693
Fog/ACDC/train/GP010478_frame_000870_rgb_anon.png,0.001053930725902319,0.1684541404247284
Fog/ACDC/train/GP020478_frame_000042_rgb_anon.png,0.05627640336751938,0.1407214105129242
Fog/ACDC/train/GP020478_frame_000095_rgb_anon.png,0.01191396452486515,0.02489522472023964
Fog/ACDC/train/GP010478_frame_000208_rgb_anon.png,0.025050954893231392,0.09275829792022705
Fog/ACDC/train/GOPR0478_frame_000632_rgb_anon.png,0.011418940499424934,0.03778082877397537
Fog/ACDC/train/GOPR0477_frame_000778_rgb_anon.png,0.011583592742681503,0.08613155037164688
Fog/ACDC/train/GP010476_frame_000204_rgb_anon.png,0.011219087056815624,0.03571698069572449
Fog/ACDC/train/GOPR0477_frame_000815_rgb_anon.png,0.007966365665197372,0.034349460154771805
Fog/ACDC/train/GOPR0478_frame_000930_rgb_anon.png,0.04086553677916527,0.05874112993478775
Fog/ACDC/train/GP010477_frame_000253_rgb_anon.png,0.03259176388382912,0.08310640603303909
Fog/ACDC/train/GP010476_frame_000289_rgb_anon.png,0.023981848731637,0.08293761312961578
Fog/ACDC/train/GOPR0477_frame_001010_rgb_anon.png,0.025067180395126343,0.07249437272548676
Fog/ACDC/train/GP010477_frame_000621_rgb_anon.png,0.01125781238079071,0.031459990888834
Fog/ACDC/train/GP010475_frame_000342_rgb_anon.png,0.041663866490125656,0.09587471187114716
Fog/ACDC/train/GOPR0477_frame_000706_rgb_anon.png,0.03539768606424332,0.06206398457288742
Fog/ACDC/train/GOPR0478_frame_000191_rgb_anon.png,0.025520578026771545,0.05185765400528908
Fog/ACDC/train/GOPR0477_frame_000732_rgb_anon.png,0.015297330915927887,0.029102474451065063
Fog/ACDC/train/GP010478_frame_000515_rgb_anon.png,0.02378281205892563,0.04865696281194687
Fog/ACDC/train/GOPR0478_frame_000144_rgb_anon.png,0.011054366827011108,0.025207363069057465
Fog/ACDC/train/GP010475_frame_000286_rgb_anon.png,0.024434585124254227,0.041204601526260376
Fog/ACDC/train/GOPR0477_frame_000761_rgb_anon.png,0.02362910844385624,0.05527019500732422
Fog/ACDC/train/GP010477_frame_000188_rgb_anon.png,0.014256022870540619,0.04936695843935013
Fog/ACDC/train/GP010475_frame_000481_rgb_anon.png,0.024945270270109177,0.041060466319322586
Fog/ACDC/train/GP010475_frame_000815_rgb_anon.png,0.01829741708934307,0.06226125359535217
